Society,SocialInterpretation,FAMILY,MATE,FRIENDS,COHABITANTS,COLLEAGUES,ALONE,SPORTS,EXAM,FOOD,EATING,DRINKING,COMMUNICATING,TV,COMMUTING,COMPUTER,VIDEOGAMES,READING,WORKING,SHOPPING,GROOMING,WAITING,SLEEP,MUSIC,TELEPHONE,HOME,BATHROOM,KITCHEN,BED,UNIVERSITY,BAR,DIST,VOLUME,MOVEMENTS
Austria,DECEPTION,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5036574804952899,44.77912840149989,0.5951748202771112
Austria,SOCIALITY,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5281685001449767,36.395549704880516,0.4571874245881194
Austria,DUTY,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6144757292534262,8.332834144811624,0.08927648278079868
Austria,INTELLECT,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.1164396690429497,47.195446043976816,0.22849164437408193
Austria,ADVERSITY,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8326763772340096,80.62250791613631,0.8370845766859887
Austria,MATING,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44890487524313144,16.422289322828338,0.14475295567622945
Austria,POSITIVITY,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6557352146531912,59.74781624981275,0.6020319753557141
Austria,NEGATIVITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0653622680282917,53.00249037096615,0.751922697109457
Austria,DECEPTION,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5682722872229234,59.66339659230363,0.5403822358137655
Austria,SOCIALITY,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8999719354742302,59.53308057867903,0.4980203534945673
Austria,DUTY,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.374713548803123,38.005372856137036,0.3408136697801861
Austria,INTELLECT,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4170564020437544,28.123509145222656,0.23524933562819314
Austria,ADVERSITY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.965754012707611,64.37204917753668,0.8411479299016529
Austria,MATING,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.28864266051570486,29.944692221974574,0.1694193603951275
Austria,POSITIVITY,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8855970574461636,66.98266819488094,0.5203233833048932
Austria,NEGATIVITY,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4085482750060319,55.972001565475566,0.6058715600818249
Austria,DECEPTION,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5103036306119,66.97687938392602,0.4817965610686129
Austria,SOCIALITY,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7051404458295917,53.84430901325916,0.6349981855996164
Austria,DUTY,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1865431030275244,24.583537665142075,0.25238347025035857
Austria,INTELLECT,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.35527184733744,7.325696852358767,0.1409695884770697
Austria,ADVERSITY,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.1142538405851505,93.98641463294621,1.0960449168717883
Austria,MATING,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4911255084987366,28.41236326352944,0.3073745952968158
Austria,POSITIVITY,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9460425352449121,61.65235054119138,0.7731441111848596
Austria,NEGATIVITY,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9229171235861635,44.39296208676352,0.556434606333891
Austria,DECEPTION,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7091390805251772,62.614767241707064,0.527075959034237
Austria,SOCIALITY,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46404400992470773,55.07308204690904,0.5414579935020969
Austria,DUTY,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8709722465190517,31.040178451553125,0.06665508993452537
Austria,INTELLECT,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.6390850768124356,22.66780064143197,0.19936605647440275
Austria,ADVERSITY,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.3937245283320188,77.2515926044251,0.7700968669563615
Austria,MATING,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3314598439070815,42.98298758238085,0.19925213953452023
Austria,POSITIVITY,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7644245599824225,78.0569880754162,0.5211808688738966
Austria,NEGATIVITY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7041729378421696,50.209748564603835,0.6931786287576391
Austria,DECEPTION,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4700703412644067,58.83200313994075,0.8326434106986531
Austria,SOCIALITY,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0263666347057834,51.5652164694135,0.6912717402140505
Austria,DUTY,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33680654813360333,16.90109795527924,0.19101731072549422
Austria,INTELLECT,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.911013802506769,24.36226320878834,0.11370961309497626
Austria,ADVERSITY,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.7177895107415324,66.92050705054592,0.8135975407199332
Austria,MATING,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44163395445052916,29.576739598039183,0.19196129530403186
Austria,POSITIVITY,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8013335268603231,55.83298482686916,0.6159158682641211
Austria,NEGATIVITY,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6700886023951509,79.75989334743346,0.6420291187830387
Austria,DECEPTION,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.40508227093395516,61.132339698277995,0.6740992531166403
Austria,SOCIALITY,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0725057749355038,61.86714323099764,0.6136520617836507
Austria,DUTY,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3663994029106098,39.77530653643133,0.2945516957956727
Austria,INTELLECT,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3470847844093896,31.411981206272078,0.2626114634488509
Austria,ADVERSITY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.962302428536983,78.67803189853544,0.7222867715765896
Austria,MATING,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.2596839932907473,19.41567235569181,0.36972644434042723
Austria,POSITIVITY,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3288614717016266,63.63685468547543,0.5992162850874753
Austria,NEGATIVITY,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5041189025199193,59.02408965315064,0.5209240830152242
Austria,DECEPTION,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5362518724969896,39.63389401747668,0.7019899018219241
Austria,SOCIALITY,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.989544394466272,66.12678940114681,0.5236413681198064
Austria,DUTY,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8566311164974388,19.23698795625363,0.11425301791014164
Austria,INTELLECT,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.4698299744673415,27.15764001722006,0.23196686023720142
Austria,ADVERSITY,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8137702963585642,82.79038726718824,0.6673426848180146
Austria,MATING,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.32271240266619083,35.76461879381151,0.12862469373193666
Austria,POSITIVITY,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4112141977536736,71.47807638290642,0.5265141162989567
Austria,NEGATIVITY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.11689254931884,72.40536916213625,0.6367845857763607
Austria,DECEPTION,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4384696530703773,80.6710908054373,0.7186091844348008
Austria,SOCIALITY,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5219738772255842,52.02035008060995,0.6529694579469008
Austria,DUTY,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.006668143289274,40.64981629354126,0.2861949396887156
Austria,INTELLECT,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6098364346306444,14.04859545766303,0.18881067790764616
Austria,ADVERSITY,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.085530238152703,75.16842476037486,0.7916167174250114
Austria,MATING,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45660689491126216,22.362404861996357,0.13402784576037566
Austria,POSITIVITY,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2049534856661304,49.24151204233779,0.5847876963535529
Austria,NEGATIVITY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9641036523702518,65.9398004533376,0.6602616391136914
Austria,DECEPTION,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.46909879982991726,67.30680224077192,0.6256211105361338
Austria,SOCIALITY,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56143708077893,62.23093423042794,0.707973150294858
Austria,DUTY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.4923878593039541,38.30129086519397,0.2134840324092437
Austria,INTELLECT,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.5715263276125966,34.389803122664134,0.3260533737339163
Austria,ADVERSITY,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.2964652026801478,101.38316928819248,0.9715344703957297
Austria,MATING,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5667997099060411,32.48736317568358,0.12168580731624282
Austria,POSITIVITY,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0908431292782192,64.62325831323574,0.5536615098130364
Austria,NEGATIVITY,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9459540358546811,68.4649203388283,0.6762930023414607
Austria,DECEPTION,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4031652746740304,48.99812907861357,0.5967264693872795
Austria,SOCIALITY,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999486002533722,53.54685813000891,0.6441913448619947
Austria,DUTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6008355314496441,36.14696330930744,0.25360935426386716
Austria,INTELLECT,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2.3832730922815184,34.312677043328826,0.3836144645206805
Austria,ADVERSITY,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.652202487556408,89.48644716549306,0.9488675830284623
Austria,MATING,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2971286376879385,19.083000498445784,0.21678604996333606
Austria,POSITIVITY,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3588001337405057,67.63602056484353,0.6987219434236334
Austria,NEGATIVITY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.816851881324469,65.16292653917598,0.5569615150683032
Austria,DECEPTION,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7935699463237962,63.657045639276,0.47349311874557176
Austria,SOCIALITY,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8346235558379154,71.56451855324346,0.5496151912884953
Austria,DUTY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7993443243650061,29.870944765020923,0.0640924176934417
Austria,INTELLECT,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.9725152175851506,23.03691820537084,0.19958696738679838
Austria,ADVERSITY,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1314286808920397,86.79132051156937,0.8207476006151687
Austria,MATING,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6471691218445665,21.479671914197915,0.23844871575466964
Austria,POSITIVITY,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.672870159183505,69.76159225240563,0.6411907391832636
Austria,NEGATIVITY,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5991321215980292,53.9959685923164,0.6598661873479612
Austria,DECEPTION,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5628290026867144,61.42727866532742,0.6829098994817995
Austria,SOCIALITY,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3094520188535292,54.49784006803794,0.5235084043729168
Austria,DUTY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6990541367510026,34.21341302121385,0.17485086426851118
Austria,INTELLECT,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.150696429801494,32.76136052078123,0.18587008132750565
Austria,ADVERSITY,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.666217460163269,67.79000718555909,0.7640451125176045
Austria,MATING,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4682168547741003,26.873725942714923,0.23409831080166374
Austria,POSITIVITY,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185995530479361,71.40254577701407,0.7085425733819212
Austria,NEGATIVITY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5255457226672482,65.02950617586262,0.5786771092921593
Austria,DECEPTION,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.40436285665063004,69.39927607016297,0.47519188167128734
Austria,SOCIALITY,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.580258310712829,55.644134056084106,0.6298386582755675
Austria,DUTY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1666355355028573,15.514178886283087,0.16163482170288057
Austria,INTELLECT,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9814550093911272,42.22130369907192,0.1952250853906241
Austria,ADVERSITY,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.3677582013399605,72.49177092990905,0.8196076978516691
Austria,MATING,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.4780134579322167,44.15579825384138,0.3596193394103666
Austria,POSITIVITY,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0587789009550899,60.914195148013974,0.570216684000989
Austria,NEGATIVITY,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.23987148560143512,71.42578926789638,0.48834876419110934
Austria,DECEPTION,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5648739293405477,53.95693506948189,0.6649576121239062
Austria,SOCIALITY,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8863560840600347,67.23555144832198,0.5931763069642045
Austria,DUTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5777744390679938,30.528417005079906,0.0433725720557008
Austria,INTELLECT,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.497588093653067,28.014520995931285,0.1630958316455257
Austria,ADVERSITY,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741063693665442,77.55433677369953,0.6055817595644313
Austria,MATING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37537537466369714,34.218877319025815,0.18037460405903172
Austria,POSITIVITY,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.27458531559613497,47.335234683024076,0.5256681703506324
Austria,NEGATIVITY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7264807358829073,77.2919370137621,0.6304265426621514
Austria,DECEPTION,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5106808963560365,42.895668455199285,0.7016372201046861
Austria,SOCIALITY,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6144721646456526,62.95079370873193,0.6342039760768058
Austria,DUTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9583467525187397,14.267881218139255,0.22474003722473138
Austria,INTELLECT,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.4315536005705645,35.67783619151902,0.3511603829965371
Austria,ADVERSITY,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.216057702156076,84.50642935788338,0.7357482844506372
Austria,MATING,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7490897680774229,23.02351367825011,0.2549305510095503
